"id","user_id","video_id","rating","time_stamp"
"358","15","sszIjV3A__I","1","2024-08-05 20:46:33"
"359","15","3RRzrpZ0RpE","1","2024-08-05 20:46:42"
"360","15","VeUlfwhkWEk","1","2024-08-05 20:46:58"
"361","15","gaf6iwsXqMA","3","2024-08-05 20:47:47"
"362","15","GCoMQExKt28","1","2024-08-05 20:48:02"
"363","15","vcnZdu2lDDQ","1","2024-08-05 20:48:11"
"364","15","_3Zu5GT3jyU","1","2024-08-05 20:48:20"
"365","15","JwwrMRj8zUo","1","2024-08-05 20:48:47"
"366","15","vrEWm6fTm4A","1","2024-08-05 20:48:55"
"367","15","kScclvB8qUw","1","2024-08-05 20:49:01"
"368","15","vgULvFKqJjk","1","2024-08-05 20:49:19"
"369","15","Ba5_iW84WEs","2","2024-08-05 20:49:32"
"370","15","iIhSOEcANZM","2","2024-08-05 20:50:06"
"371","15","0yzSH7IqG1k","3","2024-08-05 20:51:03"
"372","15","_BXsCx3YZmA","1","2024-08-05 20:51:15"
"373","15","qV9sctV4CM8","1","2024-08-05 20:51:20"
"374","15","zl20UudcEkI","1","2024-08-05 20:51:32"
"375","15","b1LKrf189bo","1","2024-08-05 20:51:46"
"376","16","Mp-2U6ru3vE","5","2024-08-05 23:20:18"
"377","16","apPy1G9CJE0","3","2024-08-05 23:21:35"
"378","16","3dACiyye0dY","1","2024-08-05 23:23:29"
"379","16","GQL0nSpMSwg","4","2024-08-05 23:27:08"
"380","16","bpjGOlTnwKM","1","2024-08-05 23:29:11"
"381","16","O4BYpwzbzMU","5","2024-08-05 23:29:49"
"382","16","o0paZUvR4a4","3","2024-08-05 23:31:33"
"383","16","vXLx7gcb3tQ","4","2024-08-06 02:25:11"
"384","16","Dy36k8Xa47s","1","2024-08-06 02:25:43"
"385","16","G3ELHXG65ZY","1","2024-08-06 02:26:09"
"386","16","9B0MxnXI-2I","1","2024-08-06 02:26:36"
"387","16","w8KoWRHWQ3w","1","2024-08-06 02:26:53"
"388","16","LaRhRqAr578","5","2024-08-06 02:27:49"
